19
12
18
17
11
6
11
15
11
12
13
14
11
16
11
15
12
17
19
14
12
11
10
10
10
10
11
13
12
15
11
13
16
14
19
9
12
15
16
16
12
14
12
15
11
14
16
7
7
19
14
18
16
13
16
15
10
14
13
11
11
9
16
10
9
16
9
13
13
18
11
12
12
13
13
13
14
14
11
9
15
10
11
13
8
15
14
13
12
14
13
11
11
12
10
9
13
13
13
11
13
11
12
12
13
13
10
14
11
16
9
13
12
14
12
9
14
12
14
12
12
11
14
12
11
7
16
13
11
9
13
16
12
8
15
10
9
13
14
12
13
11
13
11
13
12
8
13
7
11
10
13
8
13
8
8
12
12
12
8
13
13
14
14
11
14
13
12
11
13
16
13
19
12
13
13
19
13
16
11
9
14
14
12
11
15
12
13
13
13
13
10
13
6
11
16
14
13
13
10
9
13
18
14
12
14
14
14
13
16
13
14
17
9
10
14
8
10
12
13
19
13
10
13
13
14
12
12
11
14
15
11
15
16
11
13
13
10
18
13
14
12
15
13
19
14
11
14
16
11
13
14
13
14
14
11
9
12
12
10
9
11
10
8
14
9
14
10
12
13
18
10
12
14
9
9
10
12
11
12
10
13
10
13
14
12
13
12
10
16
15
16
12
15
11
13
16
7
14
8
12
10
12
14
15
11
10
13
12
12
13
9
13
6
13
11
13
16
19
11
14
11
9
18
10
10
11
12
15
11
9
13
10
8
14
11
15
16
7
13
14
10
10
13
13
15
11
11
10
13
9
12
12
12
10
12
13
16
13
12
11
11
10
7
13
9
13
13
11
8
10
12
17
12
13
11
11
14
10
12
13
14
13
13
13
15
8
16
10
12
14
13
10
14
13
12
11
13
11
13
7
9
14
16
12
13
6
13
15
11
8
12
9
12
12
17
11
11
13
9
17
11
12
11
9
15
17
11
12
14
12
19
13
10
13
14
9
11
15
12
9
13
13
18
10
18
18
9
11
15
13
13
14
14
8
7
13
11
12
13
12
7
13
14
13
15
14
13
12
14
13
7
12
12
10
13
13
13
17
6
12
19
12
12
12
12
11
13
10
15
9
16
15
11
19
10
14
9
11
10
12
18
13
8
13
11
16
6
17
12
10
12
14
11
11
13
8
10
9
10
11
12
10
13
6
9
13
8
9
13
18
13
14
14
11
12
10
9
11
13
13
13
11
16
11
6
14
12
9
13
13
14
17
10
14
11
14
13
16
8
12
14
10
10
13
14
12
12
12
14
15
12
11
14
14
12
13
11
13
16
14
14
10
9
11
14
10
13
13
13
14
13
15
13
16
7
13
11
7
14
14
12
19
13
7
14
13
10
11
13
15
15
11
13
16
13
10
13
10
16
11
13
14
11
17
7
7
5
19
11
6
12
10
13
11
11
10
6
11
14
14
13
11
13
11
12
10
12
12
12
16
13
14
17
6
14
13
14
10
14
11
9
10
17
13
9
14
13
11
8
7
12
13
17
12
12
6
10
13
11
10
11
9
14
12
13
14
11
11
14
9
13
10
14
10
7
16
17
12
10
12
13
14
11
13
17
11
11
12
13
14
12
12
12
7
16
9
11
11
15
16
14
10
11
12
13
19
11
15
13
6
13
15
12
10
14
13
14
13
8
12
8
13
12
13
12
9
13
11
11
10
16
14
15
10
11
11
19
16
14
8
9
11
17
9
9
13
10
13
14
11
12
12
12
16
13
18
12
7
14
13
14
12
12
13
11
13
13
8
12
18
13
13
13
14
9
18
11
11
11
5
13
10
14
16
13
11
9
15
17
16
6
12
10
12
10
14
10
10
12
13
12
9
12
11
14
14
14
10
11
20
10
13
10
9
12
11
13
12
13
13
13
13
12
17
16
13
11
13
14
13
16
7
12
10
10
9
10
10
14
14
18
14
11
10
9
13
8
12
17
13
12
10
12
11
16
10
12
12
6
9
12
7
14
14
12
12
14
10
10
10
12
12
10
13
13
13
11
10
12
16
13
9
9
19
14
15
16
10
13
11
13
13
15
19
7
10
13
16
14
16
10
11
12
13
10
12
11
13
9
12
13
7
11
11
10
10
12
15
10
15
11
11
13
12
19
16
12
12
13
11
10
13
12
11
16
14
12
12
7
10
15
10
12
13
15
11
19
9
11
11
12
13
13
16
14
12
16
10
12
12
12
17
7
16
10
10
19
12
12
15
11
13
8
11
12
15
12
9
6
